"Region","Facility Number","Level of Care","Capacity","Facility Name","Address","City","Zip Code","County","Facility Mailing Address","Facility Mailing City","Facility Mailing Zip","Facility Phone Number","First Name Administrator","Last Name Administrator","Certification","DMH Licensed","Alzheimer's SCU","Entity Name","Definition"
"7","01508","SNF","282","ATHENE NURSING AND REHABILITATION","13995 CLAYTON RD","TOWN AND COUNTRY","63017-8400","SAINT LOUIS COUNTY","13995 CLAYTON RD","TOWN AND COUNTRY","63017-8400","(636) 227-5070","RYAN","MITCHELL","Medicare/Medicaid","false","true","CLAYTON ROAD HEALTHCARE LLC","LIMITED LIABILITY COMPANY"
"7","01515","SNF","180","DELMAR GARDENS ON THE GREEN","15197 CLAYTON RD","CHESTERFIELD","63017-7048","SAINT LOUIS COUNTY","15197 CLAYTON RD","CHESTERFIELD","63017-7048","(636) 394-7515","CARRIE","WOOKEY","Medicare/Medicaid","false","false","DELMAR GARDENS ON THE GREEN OPERATING, LLC","LIMITED LIABILITY COMPANY"
"7","01732","SNF","60","LEMAY NURSING","9353 SOUTH BROADWAY","SAINT LOUIS","63125-1600","SAINT LOUIS COUNTY","9353 SOUTH BROADWAY","SAINT LOUIS","63125-1600","(314) 631-0540","KAY","GIBBS","Medicare/Medicaid","false","false","BEL OAK OF LEMAY LLC","LIMITED LIABILITY COMPANY"
"7","01777","RCF","12","CONVERSE HOME","17025 OLD JAMESTOWN RD","FLORISSANT","63034-1414","SAINT LOUIS COUNTY","17025 OLD JAMESTOWN RD","FLORISSANT","63034-1414","(314) 355-8041","RICHARD","CONVERSE",,"true","false","R & R RESIDENTIAL CARE, LLC","LIMITED LIABILITY COMPANY"
"7","01830","SNF","148","DELMAR GARDENS OF CREVE COEUR","850 COUNTRY MANOR LN","CREVE COEUR","63141-6651","SAINT LOUIS COUNTY","850 COUNTRY MANOR LN","CREVE COEUR","63141-6651","(314) 434-5900","ARTHUR","WILLIAMS JR","Medicare/Medicaid","false","false","DELMAR GARDENS OF CREVE COEUR OPERATING, LLC","LIMITED LIABILITY COMPANY"
"7","02100","SNF","119","MONARCH SPRINGS WELLNESS & REHABILITATION","894 LELAND AVE","UNIVERSITY CITY","63130-3239","SAINT LOUIS COUNTY","894 LELAND AVE","UNIVERSITY CITY","63130-3239","(314) 726-4767","DEANNA","LEGRAND","Medicare/Medicaid","false","false","MONARCH SPRINGS WELLNESS & REHABILITATION LLC","LIMITED LIABILITY COMPANY"
"7","02111","SNF","237","DELMAR GARDENS OF CHESTERFIELD","14855 NORTH OUTER 40 RD","CHESTERFIELD","63017-2026","SAINT LOUIS COUNTY","14855 NORTH OUTER 40 RD","CHESTERFIELD","63017-2026","(636) 532-0150","JOSEPH","DINO","Medicare/Medicaid","false","true","DELMAR GARDENS OF CHESTERFIELD OPERATING, LLC","LIMITED LIABILITY COMPANY"
"7","02120","SNF","321","DELMAR GARDENS WEST","13550 SOUTH OUTER 40 RD","TOWN AND COUNTRY","63017-5812","SAINT LOUIS COUNTY","13550 SOUTH OUTER 40 RD","TOWN AND COUNTRY","63017-5812","(314) 878-1330","RICHARD","TAYLOR","Medicare/Medicaid","false","false","DELMAR GARDENS WEST OPERATING, LLC","LIMITED LIABILITY COMPANY"
"7","02417","SNF","149","CREVE COEUR MANOR","1127 TIMBER RUN DR","SAINT LOUIS","63146-4482","SAINT LOUIS COUNTY","1127 TIMBER RUN DR","SAINT LOUIS","63146-4482","(314) 434-8361","CYNTHIA","BARKER","Medicare/Medicaid","false","false","PALLADIAN CREVE COEUR LLC","LIMITED LIABILITY COMPANY"
"7","02471","SNF","130","PARKWOOD SKILLED NURSING AND REHABILITATION CENTER","3201 PARKWOOD LN","MARYLAND HEIGHTS","63043-1334","SAINT LOUIS COUNTY","3201 PARKWOOD LN","MARYLAND HEIGHTS","63043-1334","(314) 291-5911","PAUL","CAUWENBERGH","Medicare/Medicaid","false","false","WOODLANDS OF MARYLAND HEIGHTS LLC, THE","LIMITED LIABILITY COMPANY"
"7","02569","SNF","47","FIESER NURSING CENTER","404 MAIN ST","FENTON","63026-4107","SAINT LOUIS COUNTY","404 MAIN ST","FENTON","63026-4107","(636) 343-4344","RACHEL","COUNTS","Medicaid","false","false","FIESER NURSING CENTER, LLC","LIMITED LIABILITY COMPANY"
"7","02585","SNF","120","RANCHO REHAB AND HEALTHCARE CENTER","615 RANCHO LN","FLORISSANT","63031-1717","SAINT LOUIS COUNTY","615 RANCHO LN","FLORISSANT","63031-1717","(314) 839-2150","ALYSSA","STARR","Medicare/Medicaid","false","false","RANCHO OPERATOR LLC","LIMITED LIABILITY COMPANY"
"7","02703","SNF","144","FRIENDSHIP VILLAGE SUNSET HILLS","12651 VILLAGE CIRCLE DR","SAINT LOUIS","63127-1778","SAINT LOUIS COUNTY","12651 VILLAGE CIRCLE DR","SAINT LOUIS","63127-1778","(314) 270-7777","BOBBIE","LIVERAR","Medicare/Medicaid","false","false","FRIENDSHIP VILLAGE OF SOUTH COUNTY","NOT FOR PROFIT CORPORATION"
"7","02703","ALF**","84","FRIENDSHIP VILLAGE ASSISTED LIVING & MEMORY CARE","12777 POINTE DR","SAINT LOUIS","63127-1757","SAINT LOUIS COUNTY","12777 POINTE DR","SAINT LOUIS","63127-1757","(314) 270-7111","NICOLE","SUMMERS",,"false","true","FRIENDSHIP VILLAGE OF SOUTH COUNTY","NOT FOR PROFIT CORPORATION"
"7","02715","ALF**","66","FRIENDSHIP VILLAGE ASSISTED LIVING & MEMORY CARE","15250 VILLAGE VIEW DRIVE","CHESTERFIELD","63017-1982","SAINT LOUIS COUNTY","15250 VILLAGE VIEW DRIVE","CHESTERFIELD","63017-1982","(636) 733-0199","BRIDGET","BANKS",,"true","true","FRIENDSHIP VILLAGE OF WEST COUNTY","NOT FOR PROFIT CORPORATION"
"7","02715","SNF","98","FRIENDSHIP VILLAGE CHESTERFIELD","15250 VILLAGE VIEW DRIVE","CHESTERFIELD","63017-1982","SAINT LOUIS COUNTY","15250 VILLAGE VIEW DRIVE","CHESTERFIELD","63017-1982","(636) 733-0199","KENNETH","KLUMP","Medicare/Medicaid","false","false","FRIENDSHIP VILLAGE OF WEST COUNTY","NOT FOR PROFIT CORPORATION"
"7","03182","SNF","167","CHESTNUT REHAB AND NURSING","10954 KENNERLY RD","SAINT LOUIS","63128-2018","SAINT LOUIS COUNTY","10954 KENNERLY RD","SAINT LOUIS","63128-2018","(314) 843-4242","GLYNIS","WILBERT","Medicare/Medicaid","false","false","CHESTNUT REHAB AND NURSING LLC","LIMITED LIABILITY COMPANY"
"7","03957","SNF","127","MASON POINTE CARE CENTER","13190 SOUTH OUTER 40 RD","CHESTERFIELD","63017-5917","SAINT LOUIS COUNTY","13190 SOUTH OUTER 40 RD","CHESTERFIELD","63017-5917","(314) 434-3330","JULIA","BUCHLER","Medicare/Medicaid","false","false","LUTHERAN SENIOR SERVICES","NOT FOR PROFIT CORPORATION"
"7","03957","ALF**","96","MASON POINTE CARE CENTER","13190 SOUTH OUTER 40 RD","CHESTERFIELD","63017-5917","SAINT LOUIS COUNTY","13190 SOUTH OUTER 40 RD","CHESTERFIELD","63017-5917","(314) 434-3300","JULIA","BUCHLER",,"false","false","LUTHERAN SENIOR SERVICES","NOT FOR PROFIT CORPORATION"
"7","04695","SNF","286","LUTHERAN CONVALESCENT HOME","723 SOUTH LACLEDE STATION RD","WEBSTER GROVES","63119-4911","SAINT LOUIS COUNTY","723 SOUTH LACLEDE STATION RD","WEBSTER GROVES","63119-4911","(314) 968-5570","ANGELA","WILSON","Medicare/Medicaid","false","false","LUTHERAN SENIOR SERVICES","NOT FOR PROFIT CORPORATION"
"7","04970","SNF","137","MANCHESTER REHAB AND HEALTHCARE CENTER","312 SOLLEY DR","BALLWIN","63021-5248","SAINT LOUIS COUNTY","312 SOLLEY DR","BALLWIN","63021-5248","(636) 391-0666","SUSAN","FRANKLIN","Medicare/Medicaid","false","false","MANCHESTER OPERATOR LLC","LIMITED LIABILITY COMPANY"
"7","05047","SNF","224","MARI DE VILLA RETIREMENT CENTER, INC","13900 CLAYTON RD","TOWN AND COUNTRY","63017-8406","SAINT LOUIS COUNTY","13900 CLAYTON RD","TOWN AND COUNTRY","63017-8406","(636) 227-5347","FREDERICK","WIESEHAN",,"false","false","MARI DE VILLA RETIREMENT CENTER, INC","PROFIT CORPORATION"
"7","05103","SNF","230","MARY, QUEEN AND MOTHER CENTER","7601 WATSON RD","SHREWSBURY","63119-5001","SAINT LOUIS COUNTY","7601 WATSON RD","SHREWSBURY","63119-5001","(314) 961-8000","JESSICA","TAUBEL","Medicare/Medicaid","false","false","MARY, QUEEN & MOTHER ASSOCIATION","NOT FOR PROFIT CORPORATION"
"7","05117","SNF","174","MARYMOUNT MANOR","313 AUGUSTINE RD","EUREKA","63025-1935","SAINT LOUIS COUNTY","PO BOX 600","EUREKA","63025-0600","(636) 938-6770","BRITTANY","OEHLER","Medicare/Medicaid","false","true","MARYMOUNT MANOR, LLC","LIMITED LIABILITY COMPANY"
"7","05117","RCF*","100","MARYMOUNT MANOR","313 AUGUSTINE RD","EUREKA","63025-1935","SAINT LOUIS COUNTY","PO BOX 600","EUREKA","63025-0600","(636) 938-6770","BRITTANY","OEHLER",,"true","false","MARYMOUNT MANOR, LLC","LIMITED LIABILITY COMPANY"
"7","05340","SNF","94","ESTATES OF ST LOUIS, LLC, THE","2115 KAPPEL DR","SAINT LOUIS","63136-4115","SAINT LOUIS COUNTY","2115 KAPPEL DR","SAINT LOUIS","63136-4115","(314) 867-7474","LORA","PARKS","Medicare/Medicaid","false","false","THE ESTATES OF ST LOUIS, LLC","LIMITED LIABILITY COMPANY"
"7","05568","SNF","114","MOTHER OF GOOD COUNSEL HOME","6825 NATURAL BRIDGE RD","SAINT LOUIS","63121-5314","SAINT LOUIS COUNTY","6825 NATURAL BRIDGE RD","SAINT LOUIS","63121-5314","(314) 383-4765","NICOLE","BELONGEA",,"false","false","MOTHER OF GOOD COUNSEL HOME","NOT FOR PROFIT CORPORATION"
"7","05586","SNF","192","BETHESDA SOUTHGATE","5943 TELEGRAPH RD","SAINT LOUIS","63129-4715","SAINT LOUIS COUNTY","5943 TELEGRAPH RD","SAINT LOUIS","63129-4715","(314) 846-2000","CHRIS","REYNOLDS","Medicare/Medicaid","false","true","BETHESDA LONG TERM CARE, INC","NOT FOR PROFIT CORPORATION"
"7","05586","ALF**","18","ASSISTED LIVING AT CHARLESS VILLAGE","5943 TELEGRAPH RD","SAINT LOUIS","63129-4715","SAINT LOUIS COUNTY","5943 TELEGRAPH RD","SAINT LOUIS","63129-4715","(314) 846-2002","JENNIFER","POPP",,"false","false","BETHESDA LONG TERM CARE, INC","NOT FOR PROFIT CORPORATION"
"7","05782","SNF","158","WILLOWCREEK WELLNESS & REHABILITATION","250 NEW FLORISSANT RD SOUTH","FLORISSANT","63031-6716","SAINT LOUIS COUNTY","250 NEW FLORISSANT RD SOUTH","FLORISSANT","63031-6716","(314) 838-2211","BENITA","CLARK","Medicare/Medicaid","false","false","WILLOWCREEK WELLNESS & REHABILITATION LLC","LIMITED LIABILITY COMPANY"
"7","05864","SNF","72","OAK KNOLL SKILLED NURSING & REHABILITATION CENTER","37 N CLARK AVE","FERGUSON","63135-2323","SAINT LOUIS COUNTY","37 N CLARK AVE","FERGUSON","63135-2323","(314) 521-7419","PATRICK","BRENCICK","Medicare/Medicaid","false","false","MILLENNIUM MANAGEMENT & CONSULTING, INC","PROFIT CORPORATION"
"7","06038","SNF","117","GROVE AT KIRKWOOD, THE","711 SOUTH KIRKWOOD RD","KIRKWOOD","63122-5928","SAINT LOUIS COUNTY","711 SOUTH KIRKWOOD RD","KIRKWOOD","63122-5928","(314) 965-0864","ROXY","TORRES","Medicare/Medicaid","false","false","GROVE HEALTHCARE LLC","LIMITED LIABILITY COMPANY"
"7","06369","ICF","42","PEACE HAVEN ASSOCIATION","12630 ROTT RD","SAINT LOUIS","63127-1214","SAINT LOUIS COUNTY","12630 ROTT RD","SAINT LOUIS","63127-1214","(314) 965-3833","VALERIE","HICKAM",,"false","false","PEACE HAVEN ASSOCIATION","NOT FOR PROFIT CORPORATION"
"7","06430","SNF","106","ST ANDREW'S AT FRANCIS PLACE","400 SUMMERVILLE BLVD","EUREKA","63025-2316","SAINT LOUIS COUNTY","400 SUMMERVILLE BLVD","EUREKA","63025-2316","(636) 938-5151","COURTNEY","WEST","Medicare/Medicaid","false","false","ST ANDREW'S AT FRANCIS PLACE","NOT FOR PROFIT CORPORATION"
"7","07440","SNF","120","PILLARS OF NORTH COUNTY HEALTH & REHABILITATION CENTER, THE","13700 OLD HALLS FERRY RD","FLORISSANT","63033-4109","SAINT LOUIS COUNTY","13700 OLD HALLS FERRY RD","FLORISSANT","63033-4109","(314) 355-0760","JAMEKAH","GARRETT HUGHES","Medicare/Medicaid","false","false","HELIA HEALTHCARE OF FLORISSANT, LLC","LIMITED LIABILITY COMPANY"
"7","07481","ICF","150","ST AGNES HOME","10341 MANCHESTER RD","KIRKWOOD","63122-1520","SAINT LOUIS COUNTY","10341 MANCHESTER RD","KIRKWOOD","63122-1520","(314) 965-7616","ANGELA","RUPPEL",,"false","false","CARMELITE SISTERS OF THE DIVINE HEART OF JESUS OF MISSOURI","NOT FOR PROFIT CORPORATION"
"7","07631","SNF","240","ST SOPHIA HEALTH & REHABILITATION CENTER","936 CHARBONIER RD","FLORISSANT","63031-5220","SAINT LOUIS COUNTY","936 CHARBONIER RD","FLORISSANT","63031-5220","(314) 831-4800","MARK","CHENEY","Medicare/Medicaid","false","false","ST SOPHIA HEALTHCARE LLC","LIMITED LIABILITY COMPANY"
"7","08188","SNF","120","AVENIR AT MARK TWAIN","11988 MARK TWAIN LN","BRIDGETON","63044-2825","SAINT LOUIS COUNTY","11988 MARK TWAIN LN","BRIDGETON","63044-2825","(314) 291-8240","EMMANUEL","JACKSON","Medicare/Medicaid","false","false","NBH1 MTOPCOLLC","LIMITED LIABILITY COMPANY"
"7","08272","SNF","220","NHC HEALTHCARE, MARYLAND HEIGHTS","2920 FEE FEE RD","MARYLAND HEIGHTS","63043-1915","SAINT LOUIS COUNTY","2920 FEE FEE RD","MARYLAND HEIGHTS","63043-1915","(314) 291-0121","SUSAN","TAYLOR","Medicare/Medicaid","false","true","NHC HEALTHCARE / MARYLAND HEIGHTS, LLC","LIMITED LIABILITY COMPANY"
"7","08300","SNF","60","CHRISTIAN EXTENDED CARE & REHABILITATION","11160 VILLAGE NORTH DR","SAINT LOUIS","63136-6159","SAINT LOUIS COUNTY","11160 VILLAGE NORTH DR","SAINT LOUIS","63136-6159","(314) 355-8010","BILLY","HOGAN","Medicare/Medicaid","false","false","VILLAGE NORTH, INC","NOT FOR PROFIT CORPORATION"
"7","08474","SNF","159","WESTCHESTER HOUSE, THE","550 WHITE RD","CHESTERFIELD","63017-2316","SAINT LOUIS COUNTY","550 WHITE RD","CHESTERFIELD","63017-2316","(314) 469-1200","SHARRILL","KRUEP","Medicare/Medicaid","false","false","CONSOLIDATED RESOURCES HEALTH CARE FUND I, LP","LIMITED PARTNERSHIP"
"7","12141","SNF","91","LIFE CARE CENTER OF BRIDGETON","12145 BRIDGETON SQUARE DR","BRIDGETON","63044-2616","SAINT LOUIS COUNTY","12145 BRIDGETON SQUARE DR","BRIDGETON","63044-2616","(314) 298-7444","DANIELLE","YOUNG","Medicare/Medicaid","false","false","BRIDGETON OPERATIONS, LLC","LIMITED LIABILITY COMPANY"
"7","12909","SNF","250","DELMAR GARDENS SOUTH","5300 BUTLER HILL ROAD","SAINT LOUIS","63128-4152","SAINT LOUIS COUNTY","5300 BUTLER HILL RD","SAINT LOUIS","63128-4152","(314) 842-0588","JEANNA","WOODS","Medicare/Medicaid","false","true","DELMAR GARDENS OF SOUTH COUNTY, INC","PROFIT CORPORATION"
"7","13468","SNF","190","DELMAR GARDENS OF MERAMEC VALLEY","1 ARBOR TERRACE","FENTON","63026-3900","SAINT LOUIS COUNTY","1 ARBOR TERRACE","FENTON","63026-3900","(636) 343-0016","TRACIE","LUCAS","Medicare/Medicaid","false","true","DELMAR GARDENS OF MERAMEC VALLEY OPERATING, LLC","LIMITED LIABILITY COMPANY"
"7","13663","ALF**","108","CEDARHURST OF TESSON HEIGHTS","12335 WEST BEND DR","SAINT LOUIS","63128-2160","SAINT LOUIS COUNTY","12335 WEST BEND DR","SAINT LOUIS","63128-2160","(314) 849-1366","THOMAS","HORNSTEIN",,"false","false","CEDARHURST OF TESSON HEIGHTS OPERATOR LLC","LIMITED LIABILITY COMPANY"
"7","14093","SNF","240","DELMAR GARDENS NORTH","4401 PARKER ROAD","BLACK JACK","63033-4266","SAINT LOUIS COUNTY","4401 PARKER ROAD","BLACK JACK","63033-4266","(314) 355-1516","VALERIE","WARTERS","Medicare/Medicaid","false","true","DELMAR GARDENS NORTH OPERATING, LLC","LIMITED LIABILITY COMPANY"
"7","14200","SNF","120","STONEBRIDGE FLORISSANT","6768 NORTH HIGHWAY 67","FLORISSANT","63034-2742","SAINT LOUIS COUNTY","6768 NORTH HWY 67","FLORISSANT","63034-2742","(314) 741-9101","ROLANDO","CARTER","Medicare/Medicaid","false","false","ELDERCARE OF THE VALLEY, INC","PROFIT CORPORATION"
"7","14296","SNF","150","CRESTWOOD HEALTH CARE CENTER, LLC","11400 MEHL AVE","FLORISSANT","63033-7204","SAINT LOUIS COUNTY","11400 MEHL AVE","FLORISSANT","63033-7204","(314) 741-3525","AMBER","ULRICH","Medicare/Medicaid","false","false","CRESTWOOD HEALTH CARE CENTER, LLC","LIMITED LIABILITY COMPANY"
"7","14409","RCF*","38","CARE NETWORK OF SOUTH COUNTY","1204 TELEGRAPH RD","SAINT LOUIS","63125-2528","SAINT LOUIS COUNTY","1204 TELEGRAPH RD","SAINT LOUIS","63125-2528","(314) 631-2003","LIZA","PEQUENO",,"true","false","APPLEGATE RH CNSL OPERATION LLC","LIMITED LIABILITY COMPANY"
"7","14661","SNF","97","BROOKING PARK","307 SOUTH WOODS MILL RD","CHESTERFIELD","63017-3418","SAINT LOUIS COUNTY","307 SOUTH WOODS MILL RD","CHESTERFIELD","63017-3418","(314) 576-5545","FRED","ENGLAND","Medicare/Medicaid","false","false","ST ANDREW'S RESOURCES FOR SENIORS","NOT FOR PROFIT CORPORATION"
"7","14661","ALF**","93","BROOKING PARK","307 SOUTH WOODS MILL RD","CHESTERFIELD","63017-3418","SAINT LOUIS COUNTY","307 SOUTH WOODS MILL RD","CHESTERFIELD","63017-3418","(314) 576-5545","FRED","ENGLAND",,"false","true","ST ANDREW'S RESOURCES FOR SENIORS","NOT FOR PROFIT CORPORATION"
"7","14694","RCF","10","DUNN-DUNN HOUSE LLC","2133 JANNETTE DR","SAINT LOUIS","63136-4020","SAINT LOUIS COUNTY","2133 JANNETTE DR","SAINT LOUIS","63136-4020","(314) 869-2431","LAVERNE","DUNN",,"true","false","DUNN-DUNN HOUSE, LLC","LIMITED LIABILITY COMPANY"
"7","14817","SNF","116","BENTWOOD NURSING & REHAB","1501 CHARBONIER RD","FLORISSANT","63031-5308","SAINT LOUIS COUNTY","1501 CHARBONIER RD","FLORISSANT","63031-5308","(314) 921-2700","VANESSA","STONE","Medicare/Medicaid","false","false","BENTWOOD HEALTHCARE, LLC","LIMITED LIABILITY COMPANY"
"7","15078","RCF","40","SYLVAN HOUSE","30 SHERMAN RD","SAINT LOUIS","63125-4125","SAINT LOUIS COUNTY","30 SHERMAN RD","SAINT LOUIS","63125-4125","(314) 892-2212","SHARON","MARBERRY",,"true","false","LEA-ED, INC","PROFIT CORPORATION"
"7","15226","SNF","210","ELLISVILLE REHABILITATION AND NURSING","322 OLD STATE ROAD","ELLISVILLE","63021-5917","SAINT LOUIS COUNTY","322 OLD STATE ROAD","ELLISVILLE","63021-5917","(636) 227-3431","MONREY","GRIFFIN SR","Medicare/Medicaid","false","true","ELLISVILLE OPCO LLC","LIMITED LIABILITY COMPANY"
"7","15265","SNF","150","ESTATES OF SPANISH LAKE, THE","610 PRIGGE ROAD","SAINT LOUIS","63138-3543","SAINT LOUIS COUNTY","610 PRIGGE ROAD","SAINT LOUIS","63138-3543","(314) 741-9393","KATRINA","HAWKINS","Medicare/Medicaid","false","false","THE ESTATES OF SPANISH LAKE, LLC","LIMITED LIABILITY COMPANY"
"7","15436","ALF**","88","SHERBROOKE VILLAGE","4005 RIPA AVE","SAINT LOUIS","63125-2378","SAINT LOUIS COUNTY","4005 RIPA AVE","SAINT LOUIS","63125-2378","(314) 544-1111","CHAD","CULP",,"false","true","SHERBROOKE HEALTHCARE LLC","LIMITED LIABILITY COMPANY"
"7","15436","SNF","149","SHERBROOKE VILLAGE","4005 RIPA AVE","SAINT LOUIS","63125-2378","SAINT LOUIS COUNTY","4005 RIPA AVE","SAINT LOUIS","63125-2378","(314) 544-1111","CHAD","CULP","Medicare/Medicaid","false","true","SHERBROOKE HEALTHCARE LLC","LIMITED LIABILITY COMPANY"
"7","15454","SNF","120","U-CITY FOREST MANOR","1301 PARTRIDGE AVE","SAINT LOUIS","63130-1944","SAINT LOUIS COUNTY","1301 PARTRIDGE AVE","SAINT LOUIS","63130-1944","(314) 862-5556","LEQUESHIA","YOUNG","Medicare/Medicaid","false","false","PALLADIAN UCITY LLC","LIMITED LIABILITY COMPANY"
"7","15467","SNF","130","SURREY PLACE ST LUKE'S HOSPITAL SKILLED NURSING","14701 OLIVE BLVD","CHESTERFIELD","63017-2221","SAINT LOUIS COUNTY","14701 OLIVE BLVD","CHESTERFIELD","63017-2221","(314) 542-3300","TRACY","IMHOFF","Medicare/Medicaid","false","false","ST LUKE'S EPISCOPAL-PRESBYTERIAN HOSPITAL","NOT FOR PROFIT CORPORATION"
"7","15878","SNF","120","BARNES-JEWISH EXTENDED CARE","401 CORPORATE PARK DR","SAINT LOUIS","63105-4201","SAINT LOUIS COUNTY","401 CORPORATE PARK DR","SAINT LOUIS","63105-4201","(314) 725-7447","CANDICE","BROWN","Medicare/Medicaid","false","false","BARNES-JEWISH HOSPITAL","NOT FOR PROFIT CORPORATION"
"7","16378","SNF","120","RIVER CROSSING REHAB AND HEALTHCARE CENTER","11278 SCHUETZ RD","SAINT LOUIS","63146-4957","SAINT LOUIS COUNTY","11278 SCHUETZ RD","SAINT LOUIS","63146-4957","(314) 991-4066","KIMBERLY","WYATT","Medicare/Medicaid","false","false","RIVER CROSSING OPERATOR LLC","LIMITED LIABILITY COMPANY"
"7","16409","SNF","130","GARDEN VIEW CARE CENTER OF CHESTERFIELD","1025 CHESTERFIELD POINTE PRKWY","CHESTERFIELD","63017-1957","SAINT LOUIS COUNTY","1025 CHESTERFIELD POINTE PRKWY","CHESTERFIELD","63017-1957","(636) 537-3333","FIRUCA","RUSU","Medicare/Medicaid","false","true","GARDEN VIEW CARE CENTER OF CHESTERFIELD, INC","PROFIT CORPORATION"
"7","17458","ALF**","114","NAZARETH LIVING CENTER","2 NAZARETH LN","SAINT LOUIS","63129-7600","SAINT LOUIS COUNTY","2 NAZARETH LN","SAINT LOUIS","63129-7600","(314) 487-3950","JULIE","COLLINS",,"false","true","NAZARETH LIVING CENTER","NOT FOR PROFIT CORPORATION"
"7","17458","SNF","121","NAZARETH LIVING CENTER","2 NAZARETH LN","SAINT LOUIS","63129-7600","SAINT LOUIS COUNTY","2 NAZARETH LN","SAINT LOUIS","63129-7600","(314) 487-3950","JASMIN","JUSIC","Medicare/Medicaid","false","false","NAZARETH LIVING CENTER","NOT FOR PROFIT CORPORATION"
"7","17565","SNF","188","BLUEBIRD WELLNESS AND REHABILITATION","9350 GREEN PARK ROAD","SAINT LOUIS","63123-7211","SAINT LOUIS COUNTY","9350 GREEN PARK ROAD","SAINT LOUIS","63123-7211","(314) 845-0900","ANITA","TILLERY","Medicare/Medicaid","false","true","BLOOMING OAKS WELLNESS & REHABILITATION LLC","LIMITED LIABILITY COMPANY"
"7","17713","ALF**","232","LACLEDE COMMONS","727 S LACLEDE STATION RD","SAINT LOUIS","63119-4911","SAINT LOUIS COUNTY","727 S LACLEDE STATION RD","SAINT LOUIS","63119-4911","(314) 968-5570","ANGELA","WILSON",,"false","true","LUTHERAN SENIOR SERVICES","NOT FOR PROFIT CORPORATION"
"7","17887","SNF","66","AEGIS HEALTH AND REHABILITATION","1441 CHARIC DR","WILDWOOD","63021-2001","SAINT LOUIS COUNTY","1441 CHARIC DR","WILDWOOD","63021-2001","(636) 394-2522","JACOB","RESCH","Medicare/Medicaid","false","false","CHARIC DR HEALTHCARE LLC","LIMITED LIABILITY COMPANY"
"7","18369","RCF*","30","JANE HOWELL STUPP APARTMENTS","2443 PROUHET AVE","OVERLAND","63114-1946","SAINT LOUIS COUNTY","2443 PROUHET AVE","OVERLAND","63114-1946","(314) 890-7100","CATHERINE","UPTON",,"true","false","INDEPENDENCE CENTER","NOT FOR PROFIT CORPORATION"
"7","18442","ALF","38","HIDDEN LAKE HEALTH CARE CENTER","11728 HIDDEN LAKE DR","SAINT LOUIS","63138-1757","SAINT LOUIS COUNTY","11728 HIDDEN LAKE DR","SAINT LOUIS","63138-1757","(314) 355-8833","SHARON","WOOTEN",,"false","false","HIDDEN LAKE HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"7","18442","SNF","67","HIDDEN LAKE HEALTH CARE CENTER","11728 HIDDEN LAKE DR","SAINT LOUIS","63138-1757","SAINT LOUIS COUNTY","11728 HIDDEN LAKE DR","SAINT LOUIS","63138-1757","(314) 355-8833","SHARON","WOOTEN","Medicare/Medicaid","false","false","HIDDEN LAKE HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"7","18442","ALF**","38","HIDDEN LAKE HEALTH CARE CENTER","11728 HIDDEN LAKE DR","SAINT LOUIS","63138-1757","SAINT LOUIS COUNTY","11728 HIDDEN LAKE DR","SAINT LOUIS","63138-1757","(314) 355-8833","SHARON","WOOTEN",,"false","false","HIDDEN LAKE HEALTH CARE CENTER LLC","LIMITED LIABILITY COMPANY"
"7","18454","SNF","94","ST JOHNS PLACE","3333 BROWN ROAD","SAINT LOUIS","63114-4327","SAINT LOUIS COUNTY","3333 BROWN RD","SAINT LOUIS","63114-4327","(314) 426-2211","DAVID","BENTLEY","Medicare/Medicaid","false","false","ST JOHNS PLACE, INC","PROFIT CORPORATION"
"7","18697","SNF","120","ATRIUM PLACE HEALTH AND REHABILITATION","2600 REDMAN RD","SAINT LOUIS","63136-5863","SAINT LOUIS COUNTY","2600 REDMAN RD","SAINT LOUIS","63136-5863","(314) 355-8585","JESSICA","PEEBLES","Medicare/Medicaid","false","false","REDMAN RD HEALTHCARE LLC","LIMITED LIABILITY COMPANY"
"7","18914","SNF","70","MCKNIGHT PLACE EXTENDED CARE","TWO MCKNIGHT PL","SAINT LOUIS","63124-1900","SAINT LOUIS COUNTY","TWO MCKNIGHT PL","SAINT LOUIS","63124-1900","(314) 993-2221","MICHAEL","BARTH","Medicare","false","false","MCKNIGHT PLACE EXTENDED CARE, LLC","LIMITED LIABILITY COMPANY"
"7","19861","ALF**","8","DOLAN MEMORY CARE AT MASON MANOR","12740 MASON MANOR","SAINT LOUIS","63141-7350","SAINT LOUIS COUNTY","11300 DOLAN WAY","SAINT LOUIS","63146-","(314) 576-6200","STEPHEN","VICALVI",,"false","true","CURA, INC","PROFIT CORPORATION"
"7","19968","ALF**","36","BRENTMOOR RETIREMENT COMMUNITY","8600 DELMAR BLVD","SAINT LOUIS","63124-1973","SAINT LOUIS COUNTY","8600 DELMAR BLVD","SAINT LOUIS","63124-1973","(314) 995-3811","BRENT","HOFFMAN",,"false","false","BRENTMOOR HOLDINGS, LLC","LIMITED LIABILITY COMPANY"
